,_id,ltable_id,rtable_id,ltable_Title,ltable_Authors,ltable_Genres,ltable_Publishing Date,ltable_Pages,ltable_Publisher,ltable_Language,rtable_Title,rtable_Authors,rtable_Genres,rtable_Publishing Date,rtable_Pages,rtable_Publisher,rtable_Language
68,68,645,2,Beautiful Burn,Jamie Mcguire,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,25 Jan 2016,294,Createspace Independent Publishing Platform,English,Beautiful Disaster,Jamie McGuire,Romance;New Adult;Contemporary;Young Adult;Romance;Contemporary Romance;Academic;College;Fiction;Womens Fiction;Chick Lit;Adult;Did Not Finish,May 26th 2011,319,Jamie McGuire,
69,69,1298,2,Something Beautiful : A Novella,Jamie Mcguire,Adult & Contemporary Romance:Adult & Contemporary Romance,16 Aug 2015,104,Createspace Independent Publishing Platform,English,Beautiful Disaster,Jamie McGuire,Romance;New Adult;Contemporary;Young Adult;Romance;Contemporary Romance;Academic;College;Fiction;Womens Fiction;Chick Lit;Adult;Did Not Finish,May 26th 2011,319,Jamie McGuire,
70,70,2628,2,Beautiful Oblivion,Jamie Mcguire,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,01 Jul 2014,320,SIMON & SCHUSTER,English,Beautiful Disaster,Jamie McGuire,Romance;New Adult;Contemporary;Young Adult;Romance;Contemporary Romance;Academic;College;Fiction;Womens Fiction;Chick Lit;Adult;Did Not Finish,May 26th 2011,319,Jamie McGuire,
71,71,2858,2,Beautiful Disaster Special Signed Edition,Jamie Mcguire,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,25 Nov 2012,432,POCKET BOOKS,English,Beautiful Disaster,Jamie McGuire,Romance;New Adult;Contemporary;Young Adult;Romance;Contemporary Romance;Academic;College;Fiction;Womens Fiction;Chick Lit;Adult;Did Not Finish,May 26th 2011,319,Jamie McGuire,
72,72,3005,2,Beautiful Disaster,Jamie Mcguire,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,14 Aug 2012,418,SIMON & SCHUSTER,English,Beautiful Disaster,Jamie McGuire,Romance;New Adult;Contemporary;Young Adult;Romance;Contemporary Romance;Academic;College;Fiction;Womens Fiction;Chick Lit;Adult;Did Not Finish,May 26th 2011,319,Jamie McGuire,
73,73,3010,2,A Beautiful Wedding,Jamie Mcguire,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,10 Dec 2013,146,SIMON & SCHUSTER,English,Beautiful Disaster,Jamie McGuire,Romance;New Adult;Contemporary;Young Adult;Romance;Contemporary Romance;Academic;College;Fiction;Womens Fiction;Chick Lit;Adult;Did Not Finish,May 26th 2011,319,Jamie McGuire,
86,86,59,3,Pride and Prejudice (Vintage Classics Austen Series),Jane Austen:Alexander McCall Smith,Classic Books & Novels:Romance:Romance Books,01 Oct 2014,464,Vintage Publishing,English,Pride and Prejudice,Jane Austen;Anna Quindlen;Margaret Oliphant;George Saintsbury;Mark Twain;A.C. Bradley;Walter A. Raleigh;Virginia Woolf,Fiction;Classics;Historical;Historical Fiction;Historical;Novels;Romance;Historical Romance;Classics;Classic Literature;Adult;Literature;19th Century;European Literature;British Literature,October 10th 2000,279,Modern Library,English
126,126,416,3,Pride and Prejudice - Classics Reimagined,Jane Austen:Alice Pattullo,Contemporary Fiction:Classic Books & Novels:Historical Romance:Historical Romance,01 Oct 2015,376,Quarry Books,English,Pride and Prejudice,Jane Austen;Anna Quindlen;Margaret Oliphant;George Saintsbury;Mark Twain;A.C. Bradley;Walter A. Raleigh;Virginia Woolf,Fiction;Classics;Historical;Historical Fiction;Historical;Novels;Romance;Historical Romance;Classics;Classic Literature;Adult;Literature;19th Century;European Literature;British Literature,October 10th 2000,279,Modern Library,English
128,128,2009,3,Pride and Prejudice,Jane Austen:Patricia Meyer Spacks,Contemporary Fiction:Classic Books & Novels:Historical Romance:Historical Romance,02 May 2011,424,HARVARD UNIVERSITY PRESS,English,Pride and Prejudice,Jane Austen;Anna Quindlen;Margaret Oliphant;George Saintsbury;Mark Twain;A.C. Bradley;Walter A. Raleigh;Virginia Woolf,Fiction;Classics;Historical;Historical Fiction;Historical;Novels;Romance;Historical Romance;Classics;Classic Literature;Adult;Literature;19th Century;European Literature;British Literature,October 10th 2000,279,Modern Library,English
131,131,3617,3,Pride and Prejudice: The Wild and Wanton Edition : The Wild and Wanton Edition,Michelle M. Pillow:Jane Austen,Erotic Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,14 Jan 2011,480,Adams Media Corporation,English,Pride and Prejudice,Jane Austen;Anna Quindlen;Margaret Oliphant;George Saintsbury;Mark Twain;A.C. Bradley;Walter A. Raleigh;Virginia Woolf,Fiction;Classics;Historical;Historical Fiction;Historical;Novels;Romance;Historical Romance;Classics;Classic Literature;Adult;Literature;19th Century;European Literature;British Literature,October 10th 2000,279,Modern Library,English
132,132,53,3,Pride And Prejudice And Zombies,Jane Austen:Seth Grahame-Smith,Contemporary Fiction:Classic Books & Novels:Horror:Horror:Historical Romance:Historical Romance:Parodies & Spoofs,01 Jun 2011,320,Quirk Books,English,Pride and Prejudice,Jane Austen;Anna Quindlen;Margaret Oliphant;George Saintsbury;Mark Twain;A.C. Bradley;Walter A. Raleigh;Virginia Woolf,Fiction;Classics;Historical;Historical Fiction;Historical;Novels;Romance;Historical Romance;Classics;Classic Literature;Adult;Literature;19th Century;European Literature;British Literature,October 10th 2000,279,Modern Library,English
133,133,65,3,Pride and Prejudice,Jane Austen:Vivien Jones:Tony Tanner,Contemporary Fiction:Classic Books & Novels:Historical Romance:Historical Romance:People & Places,30 Jan 2003,448,Penguin Books Ltd,English,Pride and Prejudice,Jane Austen;Anna Quindlen;Margaret Oliphant;George Saintsbury;Mark Twain;A.C. Bradley;Walter A. Raleigh;Virginia Woolf,Fiction;Classics;Historical;Historical Fiction;Historical;Novels;Romance;Historical Romance;Classics;Classic Literature;Adult;Literature;19th Century;European Literature;British Literature,October 10th 2000,279,Modern Library,English
136,136,276,3,Pride and Prejudice,Jane Austen,Classic Books & Novels:Historical Romance:Historical Romance,04 Dec 1995,272,Dover Publications Inc.,English,Pride and Prejudice,Jane Austen;Anna Quindlen;Margaret Oliphant;George Saintsbury;Mark Twain;A.C. Bradley;Walter A. Raleigh;Virginia Woolf,Fiction;Classics;Historical;Historical Fiction;Historical;Novels;Romance;Historical Romance;Classics;Classic Literature;Adult;Literature;19th Century;European Literature;British Literature,October 10th 2000,279,Modern Library,English
140,140,396,3,Pride & Prejudice : Drop Caps,Jane Austen,Contemporary Fiction:Classic Books & Novels:Historical Romance:Historical Romance,20 Dec 2012,416,Penguin Putnam Inc,English,Pride and Prejudice,Jane Austen;Anna Quindlen;Margaret Oliphant;George Saintsbury;Mark Twain;A.C. Bradley;Walter A. Raleigh;Virginia Woolf,Fiction;Classics;Historical;Historical Fiction;Historical;Novels;Romance;Historical Romance;Classics;Classic Literature;Adult;Literature;19th Century;European Literature;British Literature,October 10th 2000,279,Modern Library,English
145,145,1586,3,Pride and Prejudice: Pride and Prejudice Penguin Classics Deluxe Edition,Jane Austen,Contemporary Fiction:Classic Books & Novels:Historical Romance:Historical Romance,25 Aug 2009,352,Penguin Books Ltd,English,Pride and Prejudice,Jane Austen;Anna Quindlen;Margaret Oliphant;George Saintsbury;Mark Twain;A.C. Bradley;Walter A. Raleigh;Virginia Woolf,Fiction;Classics;Historical;Historical Fiction;Historical;Novels;Romance;Historical Romance;Classics;Classic Literature;Adult;Literature;19th Century;European Literature;British Literature,October 10th 2000,279,Modern Library,English
147,147,1824,3,Pride And Prejudice And Zombies Deluxe,Jane Austen:Seth Grahame-Smith,Contemporary Fiction:Horror:Horror:Historical Romance:Historical Romance:Parodies & Spoofs,01 Dec 2009,328,Quirk Books,English,Pride and Prejudice,Jane Austen;Anna Quindlen;Margaret Oliphant;George Saintsbury;Mark Twain;A.C. Bradley;Walter A. Raleigh;Virginia Woolf,Fiction;Classics;Historical;Historical Fiction;Historical;Novels;Romance;Historical Romance;Classics;Classic Literature;Adult;Literature;19th Century;European Literature;British Literature,October 10th 2000,279,Modern Library,English
258,258,79,6,The Notebook,Nicholas Sparks,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,22 Dec 2014,240,Little Brown Book Group,English,The Notebook,Nicholas Sparks,Fiction;Womens Fiction;Chick Lit;Romance;Contemporary,July 5th 2004,214,Bantam,English
267,267,312,6,The Notebook,Nicholas Sparks,Contemporary Fiction:Romance:Romance Books:Historical Romance:Historical Romance:Historical Fiction,01 Jul 2014,259,Little Brown & Company,English,The Notebook,Nicholas Sparks,Fiction;Womens Fiction;Chick Lit;Romance;Contemporary,July 5th 2004,214,Bantam,English
273,273,2261,6,The Notebook,Nicholas Sparks,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance:Historical Romance:Historical Romance,13 Nov 2007,5,Little Brown & Company,English,The Notebook,Nicholas Sparks,Fiction;Womens Fiction;Chick Lit;Romance;Contemporary,July 5th 2004,214,Bantam,English
373,373,2593,7,Thoughtless,S. C. Stephens,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,01 Jan 2013,530,SIMON & SCHUSTER,English,Thoughtless,S.C. Stephens,Romance;New Adult;Contemporary;Romance;Contemporary Romance;Young Adult;Did Not Finish,June 11th 2011,530,CreateSpace,English
379,379,12,8,Outlander Boxed Set : Outlander Dragonfly in Amber Voyager Drums of Autumn,Diana Gabaldon,Fantasy:Fantasy Books:Romance:Romance Books:Historical Fiction,03 Feb 2017,None,Dell,English,Outlander,Diana Gabaldon,Historical;Historical Fiction;Romance;Fantasy;Fiction;Science Fiction;Time Travel;Historical;Romance;Historical Romance,July 26th 2005,850,Dell Publishing Company,English
380,380,16,8,Outlander : A Novel,Diana Gabaldon,Contemporary Fiction:Science Fiction:Science Fiction:Fantasy:Fantasy Books:Romance:Romance Books:Historical Romance:Historical Romance:English Language: Reading & Writing Skills,01 Aug 1996,850,Bantam Doubleday Dell Publishing Group Inc,English,Outlander,Diana Gabaldon,Historical;Historical Fiction;Romance;Fantasy;Fiction;Science Fiction;Time Travel;Historical;Romance;Historical Romance,July 26th 2005,850,Dell Publishing Company,English
388,388,103,8,Virgins : An Outlander Short Story,Diana Gabaldon,Historical Adventure:Historical Romance:Historical Romance:Historical Fiction,18 Nov 2016,256,Cornerstone,English,Outlander,Diana Gabaldon,Historical;Historical Fiction;Romance;Fantasy;Fiction;Science Fiction;Time Travel;Historical;Romance;Historical Romance,July 26th 2005,850,Dell Publishing Company,English
389,389,192,8,Outlander,Diana Gabaldon,Science Fiction:Science Fiction:Fantasy:Fantasy Books:Romance:Romance Books:Historical Romance:Historical Romance:Historical Fiction,20 Aug 2014,850,Dell Publishing Company,English,Outlander,Diana Gabaldon,Historical;Historical Fiction;Romance;Fantasy;Fiction;Science Fiction;Time Travel;Historical;Romance;Historical Romance,July 26th 2005,850,Dell Publishing Company,English
391,391,271,8,Outlander : (Outlander 1),Diana Gabaldon,Contemporary Fiction:Historical Adventure:Romance:Romance Books:Historical Romance:Historical Romance:Historical Fiction,02 Mar 2016,864,Cornerstone,English,Outlander,Diana Gabaldon,Historical;Historical Fiction;Romance;Fantasy;Fiction;Science Fiction;Time Travel;Historical;Romance;Historical Romance,July 26th 2005,850,Dell Publishing Company,English
392,392,278,8,Outlander,Diana Gabaldon,Science Fiction:Science Fiction:Fantasy:Fantasy Books:Romance:Romance Books:Historical Romance:Historical Romance,01 Sep 1998,627,Bantam Doubleday Dell Publishing Group Inc,English,Outlander,Diana Gabaldon,Historical;Historical Fiction;Romance;Fantasy;Fiction;Science Fiction;Time Travel;Historical;Romance;Historical Romance,July 26th 2005,850,Dell Publishing Company,English
395,395,1020,8,Outlander,Diana Gabaldon,Fantasy:Fantasy Books:Romance:Romance Books:Historical Fiction,05 Jul 2011,662,Random House USA Inc,English,Outlander,Diana Gabaldon,Historical;Historical Fiction;Romance;Fantasy;Fiction;Science Fiction;Time Travel;Historical;Romance;Historical Romance,July 26th 2005,850,Dell Publishing Company,English
405,405,1998,8,Outlander,Diana Gabaldon,Adventure Books:Science Fiction:Science Fiction:Fantasy:Fantasy Books:Romance:Romance Books:Historical Romance:Historical Romance,01 Sep 1992,850,Turtleback Books,English,Outlander,Diana Gabaldon,Historical;Historical Fiction;Romance;Fantasy;Fiction;Science Fiction;Time Travel;Historical;Romance;Historical Romance,July 26th 2005,850,Dell Publishing Company,English
424,424,598,9,Entwined with You,Sylvia Day,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,04 Jun 2013,356,Penguin Putnam Inc,English,Bared to You,Sylvia Day,Romance;Adult Fiction;Erotica;Contemporary;Adult;Romance;Contemporary Romance,February 4th 2014,334,Berkley,
446,446,3055,9,Sylvia Day Crossfire Series 4-Volume Boxed Set : Bared to You/Reflected in You/Entwined with You/Captivated by You,Sylvia Day,Adult & Contemporary Romance:Adult & Contemporary Romance,27 Jan 2015,None,Berkley Books,English,Bared to You,Sylvia Day,Romance;Adult Fiction;Erotica;Contemporary;Adult;Romance;Contemporary Romance,February 4th 2014,334,Berkley,
447,447,3134,9,Wicked : Featuring the Sunday Times bestselling author of Bared to You,Sylvia Day,Anthologies (non-poetry):Erotic Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance:Short Story Books,21 Aug 2014,304,Ebury Publishing,English,Bared to You,Sylvia Day,Romance;Adult Fiction;Erotica;Contemporary;Adult;Romance;Contemporary Romance,February 4th 2014,334,Berkley,
453,453,3794,9,Bared to You,Sylvia Day,Contemporary Fiction:Erotic Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,07 Aug 2014,338,Berkley Publishing Group,English,Bared to You,Sylvia Day,Romance;Adult Fiction;Erotica;Contemporary;Adult;Romance;Contemporary Romance,February 4th 2014,334,Berkley,
459,459,137,10,Jane Eyre (Vintage Classics Bronte Series),Charlotte Bronte:Maggie O'Farrell,Classic Books & Novels:Romance:Romance Books,01 Apr 2016,672,Vintage Publishing,English,Jane Eyre,Charlotte Brontë;Michael Mason;Amanda Hale;Rachel Joyce;Tom Burke,Romance;Historical;Historical Fiction;Literature;Gothic;Historical,February 4th 2003,507,Penguin,English
461,461,1522,10,Jane Eyre : Drop Caps,Charlotte Bronte,Contemporary Fiction:Classic Books & Novels:Romance:Romance Books:Historical Romance:Historical Romance,03 Jan 2013,528,Penguin Putnam Inc,English,Jane Eyre,Charlotte Brontë;Michael Mason;Amanda Hale;Rachel Joyce;Tom Burke,Romance;Historical;Historical Fiction;Literature;Gothic;Historical,February 4th 2003,507,Penguin,English
464,464,2144,10,Jane Eyre,Charlotte Bronte:Grace Moore,Contemporary Fiction:Classic Books & Novels:Historical Romance:Historical Romance,23 Sep 2014,528,Race Point Publishing,English,Jane Eyre,Charlotte Brontë;Michael Mason;Amanda Hale;Rachel Joyce;Tom Burke,Romance;Historical;Historical Fiction;Literature;Gothic;Historical,February 4th 2003,507,Penguin,English
520,520,2646,10,See Jane Score,Rachel Gibson,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,08 Jul 2011,375,HarperCollins Publishers Inc,English,Jane Eyre,Charlotte Brontë;Michael Mason;Amanda Hale;Rachel Joyce;Tom Burke,Romance;Historical;Historical Fiction;Literature;Gothic;Historical,February 4th 2003,507,Penguin,English
562,562,1512,11,Easy,Tammara Webber,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance:Children's Fiction:Children's General Story Books:Romance Books for Teenagers:Society & Social Issues,06 Nov 2012,310,Penguin Putnam Inc,English,Easy,Tammara Webber,Romance;New Adult;Contemporary;Young Adult;Romance;Contemporary Romance;Academic;College,November 6th 2012,336,Penguin Berkley,English
564,564,646,12,Gabriel's Inferno,Sylvain Reynard,Erotic Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,23 Nov 2012,560,Penguin Books Ltd,English,Gabriel's Inferno,Sylvain Reynard,Romance;Romance;Contemporary Romance;Adult Fiction;Erotica;Contemporary;Adult;New Adult;Did Not Finish,April 4th 2011,506,Omnific Publishing,English
565,565,776,12,Gabriel's Redemption,Sylvain Reynard,Erotic Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,05 Dec 2013,496,Penguin Books Ltd,English,Gabriel's Inferno,Sylvain Reynard,Romance;Romance;Contemporary Romance;Adult Fiction;Erotica;Contemporary;Adult;New Adult;Did Not Finish,April 4th 2011,506,Omnific Publishing,English
566,566,781,12,Gabriel's Rapture,Sylvain Reynard,Contemporary Fiction:Erotic Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,04 Sep 2012,416,Penguin Putnam Inc,English,Gabriel's Inferno,Sylvain Reynard,Romance;Romance;Contemporary Romance;Adult Fiction;Erotica;Contemporary;Adult;New Adult;Did Not Finish,April 4th 2011,506,Omnific Publishing,English
567,567,799,12,Gabriel's Redemption,Sylvain Reynard,Contemporary Fiction:Erotic Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,03 Dec 2013,484,Berkley Publishing Group,English,Gabriel's Inferno,Sylvain Reynard,Romance;Romance;Contemporary Romance;Adult Fiction;Erotica;Contemporary;Adult;New Adult;Did Not Finish,April 4th 2011,506,Omnific Publishing,English
568,568,1239,12,Gabriel's Rapture,Sylvain Reynard,Adult & Contemporary Romance:Adult & Contemporary Romance,23 Nov 2012,432,Penguin Books Ltd,English,Gabriel's Inferno,Sylvain Reynard,Romance;Romance;Contemporary Romance;Adult Fiction;Erotica;Contemporary;Adult;New Adult;Did Not Finish,April 4th 2011,506,Omnific Publishing,English
569,569,1455,12,Gabriel's Inferno,Sylvain Reynard,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,04 Sep 2012,548,Penguin Putnam Inc,English,Gabriel's Inferno,Sylvain Reynard,Romance;Romance;Contemporary Romance;Adult Fiction;Erotica;Contemporary;Adult;New Adult;Did Not Finish,April 4th 2011,506,Omnific Publishing,English
572,572,3450,12,El infierno de Gabriel,Sylvain Reynard:Lara Agnelli,Erotic Fiction:Romance:Romance Books,01 Jul 2014,624,Booket,Spanish,Gabriel's Inferno,Sylvain Reynard,Romance;Romance;Contemporary Romance;Adult Fiction;Erotica;Contemporary;Adult;New Adult;Did Not Finish,April 4th 2011,506,Omnific Publishing,English
573,573,3490,12,El éxtasis de Gabriel,Sylvain Reynard:Lara Agnelli,Erotic Fiction:Romance:Romance Books,16 Sep 2014,480,Booket,Spanish,Gabriel's Inferno,Sylvain Reynard,Romance;Romance;Contemporary Romance;Adult Fiction;Erotica;Contemporary;Adult;New Adult;Did Not Finish,April 4th 2011,506,Omnific Publishing,English
574,574,3591,12,La redención de Gabriel,Sylvain Reynard:Lara Agnelli,Erotic Fiction,None,576,Booket,Spanish,Gabriel's Inferno,Sylvain Reynard,Romance;Romance;Contemporary Romance;Adult Fiction;Erotica;Contemporary;Adult;New Adult;Did Not Finish,April 4th 2011,506,Omnific Publishing,English
575,575,3921,12,La redención de Gabriel,Sylvain Reynard:Lara Agnelli,Erotic Fiction:Romance:Romance Books:English Language: Reading & Writing Skills,08 Jan 2014,560,Editorial Planeta S.A.,Spanish,Gabriel's Inferno,Sylvain Reynard,Romance;Romance;Contemporary Romance;Adult Fiction;Erotica;Contemporary;Adult;New Adult;Did Not Finish,April 4th 2011,506,Omnific Publishing,English
576,576,209,13,Gone with the Wind,Margaret Mitchell,Historical Romance:Historical Romance:Historical Fiction,13 Feb 2014,992,Pan MacMillan,English,Gone with the Wind,Margaret Mitchell,Classics;Historical;Historical Fiction;Fiction;Romance;Historical;Literature;War;Military History;Civil War;Romance;Historical Romance;Novels,April 1st 1999,1037,Grand Central Publishing,English
578,578,356,13,Gone with the Wind,Margaret Mitchell,Classic Books & Novels:Historical Romance:Historical Romance:Sagas:Historical Fiction,07 Sep 2017,1024,Pan MacMillan,English,Gone with the Wind,Margaret Mitchell,Classics;Historical;Historical Fiction;Fiction;Romance;Historical;Literature;War;Military History;Civil War;Romance;Historical Romance;Novels,April 1st 1999,1037,Grand Central Publishing,English
581,581,1170,13,Gone with the Wind,Margaret Mitchell,Contemporary Fiction:Classic Books & Novels:Romance:Romance Books,01 Sep 1936,1037,SIMON & SCHUSTER,English,Gone with the Wind,Margaret Mitchell,Classics;Historical;Historical Fiction;Fiction;Romance;Historical;Literature;War;Military History;Civil War;Romance;Historical Romance;Novels,April 1st 1999,1037,Grand Central Publishing,English
613,613,632,14,Slammed,Colleen Hoover,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,18 Sep 2012,317,SIMON & SCHUSTER,English,Slammed,Colleen Hoover,Young Adult;Romance;Contemporary Romance;Romance;Fiction;Womens Fiction;Chick Lit,January 5th 2012,317,Colleen Hoover,
625,625,23,15,The Time Traveler's Wife,Audrey Niffenegger,Contemporary Fiction:Romance:Romance Books,01 Mar 2010,560,Vintage Publishing,English,The Time Traveler's Wife,Audrey Niffenegger,Fiction;Romance;Fantasy;Science Fiction;Time Travel;Science Fiction,September 23rd 2013,500,Zola Books,
626,626,88,15,The Time Traveler's Wife,Audrey Niffenegger,Contemporary Fiction:Romance:Romance Books,02 Sep 2009,624,Vintage Publishing,English,The Time Traveler's Wife,Audrey Niffenegger,Fiction;Romance;Fantasy;Science Fiction;Time Travel;Science Fiction,September 23rd 2013,500,Zola Books,
760,760,62,20,A Walk to Remember,Nicholas Sparks,Contemporary Fiction:Romance:Romance Books,01 Sep 2000,240,Warner Books (NY),English,A Walk to Remember,Nicholas Sparks,Adult;Romance;Drama;Adult Fiction;Love,September 1st 2004,240,Grand Central Publishing,English
791,791,108,21,Wuthering Heights,Emily Bronte,Contemporary Fiction:Classic Books & Novels:Romance:Romance Books,06 Dec 2012,384,Penguin Books Ltd,English,Wuthering Heights,Emily Brontë;Richard J. Dunn,Classics;Fiction;Romance;Literature;Gothic;Historical;Historical Fiction;Literature;19th Century;Classics;Classic Literature;Novels;Historical,,464,Norton,English
792,792,248,21,Wuthering Heights,Emily Bronte,Contemporary Fiction:Classic Books & Novels:Romance:Romance Books,01 Apr 2016,432,Vintage Publishing,English,Wuthering Heights,Emily Brontë;Richard J. Dunn,Classics;Fiction;Romance;Literature;Gothic;Historical;Historical Fiction;Literature;19th Century;Classics;Classic Literature;Novels;Historical,,464,Norton,English
835,835,726,24,The Mortal Instruments 1: City of Bones,Cassandra Clare,Fantasy:Fantasy Books:Romance:Romance Books:Fantasy Books for Kids:Romance Books for Teenagers,09 Nov 2017,528,Walker Books Ltd,English,City of Bones,Cassandra Clare,Young Adult;Fantasy;Paranormal;Romance;Fantasy;Urban Fantasy;Fantasy;Fiction;Paranormal;Vampires;Fantasy;Supernatural;Paranormal;Angels;Fantasy;Magic,March 27th 2007,485,Margaret K. McElderry Books,English
859,859,2682,25,Love Unscripted : The Love Series Book 1,Tina Reber,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,14 Mar 2013,592,Atria Books,English,Love Unscripted,Tina Reber,Romance;Romance;Contemporary Romance;Contemporary;New Adult;Did Not Finish;Adult,March 6th 2010,668,CreateSpace Independent Publishing Platform,English
936,936,120,26,Persuasion (Vintage Classics Austen Series),Jane Austen:Lynne Truss:Francesca Segal,Contemporary Fiction:Classic Books & Novels:Romance:Romance Books,01 Nov 2014,320,Vintage Publishing,English,Persuasion,Jane Austen;James Kinsley;Deidre Shauna Lynch,Classics;Fiction;Romance;Historical;Historical Fiction;Literature,March 18th 2004,249,Oxford University Press,English
938,938,234,26,Persuasion,Jane Austen:Gillian Beer,Contemporary Fiction:Classic Books & Novels:Historical Romance:Historical Romance,24 Apr 2012,288,Penguin Books Ltd,English,Persuasion,Jane Austen;James Kinsley;Deidre Shauna Lynch,Classics;Fiction;Romance;Historical;Historical Fiction;Literature,March 18th 2004,249,Oxford University Press,English
1039,1039,101,29,Sense and Sensibility (Vintage Classics Austen Series),Jane Austen:Francesca Segal,Contemporary Fiction:Classic Books & Novels:Romance:Romance Books,01 Nov 2014,464,Vintage Publishing,English,Sense and Sensibility,Jane Austen;Tony Tanner;Ros Ballaster,Classics;Fiction;Romance,April 29th 2003,409,Penguin Books,English
1047,1047,368,29,Sense and Sensibility and Sea Monsters,Jane Austen:Ben H. Winters,Contemporary Fiction:Horror:Horror:Historical Romance:Historical Romance:Parodies & Spoofs,01 Oct 2009,344,Quirk Books,English,Sense and Sensibility,Jane Austen;Tony Tanner;Ros Ballaster,Classics;Fiction;Romance,April 29th 2003,409,Penguin Books,English
1058,1058,1966,29,Sense and Sensibility (Penguin Classics Deluxe Edition),Jane Austen,Contemporary Fiction:Classic Books & Novels:Historical Romance:Historical Romance:Historical Fiction,05 Apr 2012,368,Penguin Books Ltd,English,Sense and Sensibility,Jane Austen;Tony Tanner;Ros Ballaster,Classics;Fiction;Romance,April 29th 2003,409,Penguin Books,English
1062,1062,2301,29,Sense and Sensibility,Jane Austen,Contemporary Fiction:Classic Books & Novels:Historical Romance:Historical Romance,09 Nov 2012,295,Advantage Publishers Group,English,Sense and Sensibility,Jane Austen;Tony Tanner;Ros Ballaster,Classics;Fiction;Romance,April 29th 2003,409,Penguin Books,English
1095,1095,2409,31,On The Island,Tracey Garvis Graves,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,24 Jul 2012,368,Penguin Books Ltd,English,On the Island,Tracey Garvis-Graves,Romance;Romance;Contemporary Romance;Womens Fiction;Chick Lit;New Adult;Adult;Contemporary,August 16th 2012,346,Penguin,English
1101,1101,121,32,Hopeless,Colleen Hoover,Fiction Books:Thriller Books:Thrillers:Romance:Romance Books:Thriller Books for Children:Romance Books for Teenagers,07 May 2013,384,Atria Books,English,Hopeless,Colleen Hoover,Romance;New Adult;Young Adult;Contemporary,December 19th 2012,410,,English
1102,1102,181,32,Hopeless,Colleen Hoover,Contemporary Fiction:Romance:Romance Books,08 Oct 2013,416,Simon & Schuster Ltd,English,Hopeless,Colleen Hoover,Romance;New Adult;Young Adult;Contemporary,December 19th 2012,410,,English
1126,1126,698,34,On Dublin Street,Samantha Young,Adult & Contemporary Romance:Adult & Contemporary Romance,27 Jun 2013,416,Penguin Books Ltd,English,On Dublin Street,Samantha Young,New Adult;Contemporary;Romance;Contemporary Romance;Romance;Adult;Adult Fiction;Erotica,August 31st 2012,372,,
1130,1130,2641,34,On Dublin Street,Samantha Young,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,05 May 2015,355,Berkley Books,English,On Dublin Street,Samantha Young,New Adult;Contemporary;Romance;Contemporary Romance;Romance;Adult;Adult Fiction;Erotica,August 31st 2012,372,,
1136,1136,3848,34,Calle Dublin / On Dublin Street,Samantha Young,Erotic Fiction:Romance:Romance Books,30 Jul 2014,368,Penguin Random House Grupo USA,Spanish,On Dublin Street,Samantha Young,New Adult;Contemporary;Romance;Contemporary Romance;Romance;Adult;Adult Fiction;Erotica,August 31st 2012,372,,
1145,1145,1028,35,Halfway to the Grave : A Night Huntress Novel,Jeaniene Frost,Romance:Romance Books,11 Jul 2011,386,HarperCollins Publishers Inc,English,Halfway to the Grave,Jeaniene Frost,Fantasy;Paranormal;Romance;Paranormal;Vampires;Adult;Fantasy;Fantasy;Urban Fantasy,October 30th 2007,358,Avon,English
1184,1184,2503,37,Reason to Breathe (The Breathing Series #1),Rebecca Donovan,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,17 Jan 2013,544,Penguin Books Ltd,English,Reason to Breathe,Rebecca Donovan,Romance;Young Adult;Contemporary;New Adult;Sociology;Abuse,May 10th 2011,377,,
